"year","age_group","sex","race","cause","rep","death_count","population_count","death_rate"
1987,"children and adolescents","female","other","vehicle",0,58,670955,8.64439
1987,"children and adolescents","female","white","assault",0,281,1.38379e+007,2.03066
1987,"children and adolescents","female","white","intentional_self_harm",0,372,1.38379e+007,2.68828
1987,"children and adolescents","female","white","vehicle",0,2149,1.38379e+007,15.5299
1987,"children and adolescents","male","black","assault",0,928,2.66313e+006,34.8462
1987,"children and adolescents","male","black","intentional_self_harm",0,146,2.66313e+006,5.48227
1987,"children and adolescents","male","black","vehicle",0,483,2.66313e+006,18.1366
1987,"children and adolescents","male","other","assault",0,42,712787,5.89236
1987,"children and adolescents","male","other","intentional_self_harm",0,52,712787,7.29531
1987,"children and adolescents","male","other","vehicle",0,156,712787,21.8859
1987,"children and adolescents","male","white","assault",0,623,1.4573e+007,4.27504
1987,"children and adolescents","male","white","intentional_self_harm",0,1525,1.4573e+007,10.4646
1987,"children and adolescents","male","white","vehicle",0,4916,1.4573e+007,33.7337
1987,"older adults","female","black","assault",0,135,1.59268e+006,8.47629
1987,"older adults","female","black","intentional_self_harm",0,31,1.59268e+006,1.94641
1987,"older adults","female","black","vehicle",0,149,1.59268e+006,9.35532
1987,"older adults","female","other","assault",0,9,355522,2.53149
1987,"older adults","female","other","intentional_self_harm",0,18,355522,5.06298
1987,"older adults","female","other","vehicle",0,59,355522,16.5953
1987,"older adults","female","white","assault",0,359,1.54834e+007,2.31862
1987,"older adults","female","white","intentional_self_harm",0,1252,1.54834e+007,8.08609
1987,"older adults","female","white","vehicle",0,2184,1.54834e+007,14.1054
1987,"older adults","male","black","assault",0,394,1.1548e+006,34.1184
1987,"older adults","male","black","intentional_self_harm",0,155,1.1548e+006,13.4222
1987,"older adults","male","black","vehicle",0,379,1.1548e+006,32.8195
1987,"older adults","male","other","assault",0,23,289238,7.95193
1987,"older adults","male","other","intentional_self_harm",0,42,289238,14.5209
1987,"older adults","male","other","vehicle",0,73,289238,25.2387
1987,"older adults","male","white","assault",0,720,1.22516e+007,5.8768
1987,"older adults","male","white","intentional_self_harm",0,4554,1.22516e+007,37.1708
1987,"older adults","male","white","vehicle",0,3214,1.22516e+007,26.2334
1988,"adults","female","black","assault",0,1476,7.72559e+006,19.1053
1988,"adults","female","black","intentional_self_harm",0,277,7.72559e+006,3.58549
1988,"adults","female","black","vehicle",0,820,7.72559e+006,10.6141
1988,"adults","female","other","assault",0,111,2.36602e+006,4.69143
1988,"adults","female","other","intentional_self_harm",0,100,2.36602e+006,4.22651
1988,"adults","female","other","vehicle",0,258,2.36602e+006,10.9044
1988,"adults","female","white","assault",0,1923,5.12671e+007,3.75094
1988,"adults","female","white","intentional_self_harm",0,3474,5.12671e+007,6.77628
1988,"adults","female","white","vehicle",0,5921,5.12671e+007,11.5493
1988,"adults","male","black","assault",0,6330,6.80229e+006,93.0569
1988,"adults","male","black","intentional_self_harm",0,1251,6.80229e+006,18.3909
1988,"adults","male","black","vehicle",0,2612,6.80229e+006,38.3988
1988,"adults","male","other","assault",0,303,2.25023e+006,13.4653
1988,"adults","male","other","intentional_self_harm",0,321,2.25023e+006,14.2652
1988,"adults","male","other","vehicle",0,627,2.25023e+006,27.8638
1988,"adults","male","white","assault",0,5830,5.1503e+007,11.3197
1988,"adults","male","white","intentional_self_harm",0,12894,5.1503e+007,25.0354
1988,"adults","male","white","vehicle",0,17318,5.1503e+007,33.6252
1988,"children and adolescents","female","black","assault",0,215,2.61777e+006,8.2131
1988,"children and adolescents","female","black","intentional_self_harm",0,43,2.61777e+006,1.64262
1988,"children and adolescents","female","black","vehicle",0,195,2.61777e+006,7.44909
1988,"children and adolescents","female","other","assault",0,16,702120,2.27881
1988,"children and adolescents","female","other","intentional_self_harm",0,14,702120,1.99396
1988,"children and adolescents","female","other","vehicle",0,83,702120,11.8213
1988,"children and adolescents","female","white","assault",0,271,1.37526e+007,1.97054
1988,"children and adolescents","female","white","intentional_self_harm",0,395,1.37526e+007,2.87219
1988,"children and adolescents","female","white","vehicle",0,2161,1.37526e+007,15.7134
1988,"children and adolescents","male","black","assault",0,1157,2.66792e+006,43.3671
1988,"children and adolescents","male","black","intentional_self_harm",0,153,2.66792e+006,5.7348
1988,"children and adolescents","male","black","vehicle",0,514,2.66792e+006,19.2659
1988,"children and adolescents","male","other","assault",0,56,745143,7.51534
1988,"children and adolescents","male","other","intentional_self_harm",0,72,745143,9.66257
1988,"children and adolescents","male","other","vehicle",0,144,745143,19.3251
1988,"children and adolescents","male","white","assault",0,683,1.4507e+007,4.70806
1988,"children and adolescents","male","white","intentional_self_harm",0,1619,1.4507e+007,11.1601
1988,"children and adolescents","male","white","vehicle",0,4790,1.4507e+007,33.0185
1988,"older adults","female","black","assault",0,125,1.60714e+006,7.77782
1988,"older adults","female","black","intentional_self_harm",0,35,1.60714e+006,2.17779
1988,"older adults","female","black","vehicle",0,177,1.60714e+006,11.0134
1988,"older adults","female","other","assault",0,9,374868,2.40085
1988,"older adults","female","other","intentional_self_harm",0,14,374868,3.73465
1988,"older adults","female","other","vehicle",0,57,374868,15.2054
1988,"older adults","female","white","assault",0,361,1.54519e+007,2.33628
1988,"older adults","female","white","intentional_self_harm",0,1193,1.54519e+007,7.72071
1988,"older adults","female","white","vehicle",0,2252,1.54519e+007,14.5742
1988,"older adults","male","black","assault",0,361,1.15614e+006,31.2246
1988,"older adults","male","black","intentional_self_harm",0,151,1.15614e+006,13.0607
1988,"older adults","male","black","vehicle",0,411,1.15614e+006,35.5494
1988,"older adults","male","other","assault",0,21,303670,6.9154
1988,"older adults","male","other","intentional_self_harm",0,34,303670,11.1964
1988,"older adults","male","other","vehicle",0,81,303670,26.6737
1988,"older adults","male","white","assault",0,674,1.2232e+007,5.51013
1988,"older adults","male","white","intentional_self_harm",0,4441,1.2232e+007,36.3064
1988,"older adults","male","white","vehicle",0,3181,1.2232e+007,26.0055
1989,"adults","female","black","assault",0,1431,7.85636e+006,18.2145
1989,"adults","female","black","intentional_self_harm",0,285,7.85636e+006,3.62763
1989,"adults","female","black","vehicle",0,858,7.85636e+006,10.9211
1989,"adults","female","other","assault",0,114,2.50604e+006,4.54901
1989,"adults","female","other","intentional_self_harm",0,115,2.50604e+006,4.58891
1989,"adults","female","other","vehicle",0,279,2.50604e+006,11.1331
1989,"adults","female","white","assault",0,1882,5.17755e+007,3.63493
1989,"adults","female","white","intentional_self_harm",0,3377,5.17755e+007,6.52239
1989,"adults","female","white","vehicle",0,5939,5.17755e+007,11.4707
1989,"adults","male","black","assault",0,6627,6.9298e+006,95.6305
1989,"adults","male","black","intentional_self_harm",0,1338,6.9298e+006,19.3079
1989,"adults","male","black","vehicle",0,2694,6.9298e+006,38.8756
1989,"adults","male","other","assault",0,337,2.38895e+006,14.1066
1989,"adults","male","other","intentional_self_harm",0,330,2.38895e+006,13.8136
1989,"adults","male","other","vehicle",0,611,2.38895e+006,25.5761
1989,"adults","male","white","assault",0,6110,5.2085e+007,11.7308
1989,"adults","male","white","intentional_self_harm",0,12954,5.2085e+007,24.8709
1989,"adults","male","white","vehicle",0,16333,5.2085e+007,31.3584
1989,"children and adolescents","female","black","assault",0,207,2.62661e+006,7.88088
1989,"children and adolescents","female","black","intentional_self_harm",0,40,2.62661e+006,1.52288
1989,"children and adolescents","female","black","vehicle",0,144,2.62661e+006,5.48235
1989,"children and adolescents","female","other","assault",0,15,736530,2.03658
1989,"children and adolescents","female","other","intentional_self_harm",0,23,736530,3.12275
1989,"children and adolescents","female","other","vehicle",0,73,736530,9.91134
1989,"children and adolescents","female","white","assault",0,299,1.36682e+007,2.18756
1989,"children and adolescents","female","white","intentional_self_harm",0,364,1.36682e+007,2.66312
1989,"children and adolescents","female","white","vehicle",0,2149,1.36682e+007,15.7226
1989,"children and adolescents","male","black","assault",0,1379,2.67833e+006,51.4873
1989,"children and adolescents","male","black","intentional_self_harm",0,167,2.67833e+006,6.23523
1989,"children and adolescents","male","black","vehicle",0,460,2.67833e+006,17.1749
1989,"children and adolescents","male","other","assault",0,52,781314,6.65545
1989,"children and adolescents","male","other","intentional_self_harm",0,76,781314,9.7272
1989,"children and adolescents","male","other","vehicle",0,137,781314,17.5346
1989,"children and adolescents","male","white","assault",0,790,1.4439e+007,5.47131
1989,"children and adolescents","male","white","intentional_self_harm",0,1575,1.4439e+007,10.908
1989,"children and adolescents","male","white","vehicle",0,4294,1.4439e+007,29.739
1989,"older adults","female","black","assault",0,141,1.61826e+006,8.71307
1989,"older adults","female","black","intentional_self_harm",0,37,1.61826e+006,2.28641
1989,"older adults","female","black","vehicle",0,175,1.61826e+006,10.8141
1989,"older adults","female","other","assault",0,12,393820,3.04708
1989,"older adults","female","other","intentional_self_harm",0,32,393820,8.12554
1989,"older adults","female","other","vehicle",0,60,393820,15.2354
1989,"older adults","female","white","assault",0,310,1.53979e+007,2.01327
1989,"older adults","female","white","intentional_self_harm",0,1127,1.53979e+007,7.3192
1989,"older adults","female","white","vehicle",0,2199,1.53979e+007,14.2812
1989,"older adults","male","black","assault",0,368,1.15607e+006,31.832
1989,"older adults","male","black","intentional_self_harm",0,142,1.15607e+006,12.283
1989,"older adults","male","black","vehicle",0,425,1.15607e+006,36.7625
1989,"older adults","male","other","assault",0,23,319509,7.19855
1989,"older adults","male","other","intentional_self_harm",0,35,319509,10.9543
1989,"older adults","male","other","vehicle",0,85,319509,26.6033
1989,"older adults","male","white","assault",0,623,1.22054e+007,5.1043
1989,"older adults","male","white","intentional_self_harm",0,4228,1.22054e+007,34.6404
1989,"older adults","male","white","vehicle",0,3252,1.22054e+007,26.6439
1990,"adults","female","black","assault",0,1489,7.9551e+006,18.7176
1990,"adults","female","black","intentional_self_harm",0,279,7.9551e+006,3.50718
1990,"adults","female","black","vehicle",0,805,7.9551e+006,10.1193
1990,"adults","female","other","assault",0,112,2.61489e+006,4.28317
1990,"adults","female","other","intentional_self_harm",0,107,2.61489e+006,4.09195
1990,"adults","female","other","vehicle",0,291,2.61489e+006,11.1286
1990,"adults","female","white","assault",0,1906,5.21649e+007,3.6538
1990,"adults","female","white","intentional_self_harm",0,3386,5.21649e+007,6.49095
1990,"adults","female","white","vehicle",0,5795,5.21649e+007,11.109
1990,"adults","male","black","assault",0,7444,7.02886e+006,105.906
1990,"adults","male","black","intentional_self_harm",0,1320,7.02886e+006,18.7797
1990,"adults","male","black","vehicle",0,2622,7.02886e+006,37.3033
1990,"adults","male","other","assault",0,344,2.49592e+006,13.7825
1990,"adults","male","other","intentional_self_harm",0,373,2.49592e+006,14.9444
1990,"adults","male","other","vehicle",0,679,2.49592e+006,27.2044
1990,"adults","male","white","assault",0,6689,5.2524e+007,12.7351
1990,"adults","male","white","intentional_self_harm",0,13410,5.2524e+007,25.5312
1990,"adults","male","white","vehicle",0,16453,5.2524e+007,31.3247
1990,"children and adolescents","female","black","assault",0,271,2.64515e+006,10.2452
1990,"children and adolescents","female","black","intentional_self_harm",0,34,2.64515e+006,1.28537
1990,"children and adolescents","female","black","vehicle",0,179,2.64515e+006,6.7671
1990,"children and adolescents","female","other","assault",0,17,766761,2.21712
1990,"children and adolescents","female","other","intentional_self_harm",0,20,766761,2.60837
1990,"children and adolescents","female","other","vehicle",0,85,766761,11.0856
1990,"children and adolescents","female","white","assault",0,310,1.36186e+007,2.27629
1990,"children and adolescents","female","white","intentional_self_harm",0,336,1.36186e+007,2.46721
1990,"children and adolescents","female","white","vehicle",0,1882,1.36186e+007,13.8193
1990,"children and adolescents","male","black","assault",0,1683,2.69856e+006,62.3666
1990,"children and adolescents","male","black","intentional_self_harm",0,178,2.69856e+006,6.59611
1990,"children and adolescents","male","black","vehicle",0,495,2.69856e+006,18.3431
1990,"children and adolescents","male","other","assault",0,68,810927,8.38547
1990,"children and adolescents","male","other","intentional_self_harm",0,85,810927,10.4818
